id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:quantity,field:quantity observed
136109803,c869c9d7-4364-450e-9bf6-77318933b1f8,Thu Sep 22 2022 18:19:52 GMT -0700 (PDT),2022-09-22,2022-09-23 01:19:52 UTC,Pacific Time (US & Canada),2483608,sanchopancho13,,2022-09-23 01:20:02 UTC,2022-09-27 00:58:58 UTC,research,,https://www.inaturalist.org/observations/136109803,https://inaturalist-open-data.s3.amazonaws.com/photos/232247270/medium.jpeg,,"",,1,0,false,333,Martinez,38.0004882813,-122.1033477783,3,,,,3,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
136293035,41cc4e30-7102-4316-9047-c070f80a26e1,Sat Sep 24 2022 09:10:05 GMT-0500 (CDT),2022-09-24,2022-09-24 14:10:05 UTC,Central Time (US & Canada),1195131,kps,,2022-09-24 16:03:04 UTC,2023-03-07 04:55:39 UTC,research,,https://www.inaturalist.org/observations/136293035,https://static.inaturalist.org/photos/232584371/medium.jpg,,"",,1,0,false,3,"Birmingham Botanical Gardens, Birmingham, AL, US",33.4917494143,-86.7784099002,10,,,,10,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
137790701,2a00e117-4c13-44ca-88f2-c183f7cd04d0,2022/10/02 2:53 PM,2022-10-02,2022-10-02 19:53:00 UTC,Central Time (US & Canada),24071,bob777,Bob O'Kennon,2022-10-06 20:32:40 UTC,2023-08-30 19:10:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/137790701,https://inaturalist-open-data.s3.amazonaws.com/photos/235391784/medium.jpeg,,"","",1,0,false,,"Foster Park, Fort Worth, TX 76109, USA",32.6865966667,-97.3755916667,,,,,,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
139456991,e26e6092-db85-4254-92ac-ced5159897af,2022-10-20 09:09:35-07:00,2022-10-20,2022-10-20 16:09:35 UTC,Pacific Time (US & Canada),3926887,silveradojim,Silverado Jim,2022-10-20 19:30:31 UTC,2023-04-21 16:05:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/139456991,https://inaturalist-open-data.s3.amazonaws.com/photos/238527126/medium.jpg,,"","",1,0,false,3,"Joliet Way, Napa, CA, US",38.2806383333,-122.2866533333,40,,,,40,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
140001460,e3a33ac7-8302-44fb-9b51-c71a553e627e,2022-09-12 12:30:06,2022-09-12,2022-09-12 19:30:06 UTC,Pacific Time (US & Canada),5123530,faeezsadek,,2022-10-25 21:07:59 UTC,2022-11-23 15:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140001460,https://inaturalist-open-data.s3.amazonaws.com/photos/239571111/medium.jpeg,,"",,2,0,false,2,"148th Ave NE & NE 51st St, Redmond, WA 98052, USA",47.6560802997,-122.1430931997,,,,,,,open,false,gps,gps,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
141152318,30a5180f-487f-4d16-8ad4-f4d34ca7a1e2,2022-11-05 07:58:49-05:00,2022-11-05,2022-11-05 12:58:49 UTC,Central Time (US & Canada),4448946,edwardsnmaddie,,2022-11-05 12:59:48 UTC,2025-01-22 19:22:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/141152318,https://inaturalist-open-data.s3.amazonaws.com/photos/242344554/medium.jpg,,"","",1,0,false,3,"N Dean Rd, Auburn, AL, US",32.6206266415,-85.4619920255,7,,,,7,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
152967107,0e950c4c-5b0b-42eb-9a03-0652761bfcd4,2023-03-31 16:26:59-04:00,2023-03-31,2023-03-31 20:26:59 UTC,Eastern Time (US & Canada),292489,elliotgreiner,Elliot Greiner,2023-03-31 20:27:20 UTC,2025-04-03 08:31:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/152967107,https://inaturalist-open-data.s3.amazonaws.com/photos/264132346/medium.jpg,,"","",1,0,false,3,"W Main St, Durham, NC, US",35.9977482772,-78.9056856372,3,,,,3,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
154875808,fe57aece-91bb-470c-a9d1-fc7fcb846b6e,2023-04-14 17:20:18-04:00,2023-04-14,2023-04-14 21:20:18 UTC,Eastern Time (US & Canada),3102722,carolyncush,Carolyn Cush,2023-04-14 21:20:40 UTC,2023-06-10 03:48:53 UTC,research,,https://www.inaturalist.org/observations/154875808,https://static.inaturalist.org/photos/267648179/medium.jpg,,"","",1,0,false,3,"Kingsbridge Pass, Powder Springs, GA, US",33.9276497439,-84.7016800661,4,,,,4,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
154911495,5bdfe57f-8013-4119-b58f-49d6ec4f981e,2023-04-14 19:18:29,2023-04-14,2023-04-15 02:18:29 UTC,Pacific Time (US & Canada),6600112,sarah7351,Sarah DiGiorgio,2023-04-15 02:32:51 UTC,2023-07-08 11:02:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/154911495,https://inaturalist-open-data.s3.amazonaws.com/photos/267716812/medium.jpeg,,"",,2,0,false,2,"California, US",38.4203903617,-121.5005319301,1357,,,,28240,obscured,open,true,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
156749687,72e30c8d-045c-40e5-9354-3b4dfbcc96cc,2023-04-26 12:05:17,2023-04-26,2023-04-26 16:05:17 UTC,Eastern Time (US & Canada),6732642,emily3600,Emily Gillespie,2023-04-26 16:09:57 UTC,2023-06-10 03:49:08 UTC,research,,https://www.inaturalist.org/observations/156749687,https://static.inaturalist.org/photos/271079068/medium.jpeg,,"",,1,0,false,2,"Kennesaw, GA 30144, USA",34.04088925,-84.66732336,9,,,,9,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
157258724,3178baef-a20b-40ce-9ca1-bfea1a6a153c,2023-04-28 13:53:41,2023-04-28,2023-04-28 17:53:41 UTC,Eastern Time (US & Canada),616881,ecoexplorers,Kathy Balman,2023-04-28 19:32:20 UTC,2023-05-29 16:33:10 UTC,research,,https://www.inaturalist.org/observations/157258724,https://static.inaturalist.org/photos/271925687/medium.jpeg,,"",,1,0,false,2,"Roswell, GA 30075, USA",34.0631711997,-84.4072064,,,,,,,open,false,gps,gps,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
160421938,67fcf2e6-97d0-462b-a31d-3f90b3ed9c09,2023/04/29 1:45 PM,2023-04-29,2023-04-29 18:45:00 UTC,Central Time (US & Canada),24071,bob777,Bob O'Kennon,2023-05-07 21:30:03 UTC,2023-08-30 19:09:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160421938,https://inaturalist-open-data.s3.amazonaws.com/photos/277207783/medium.jpeg,,"","",1,0,false,,"Fort Worth, TX, USA",32.7383183333,-97.363665,,,,,,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
167814795,68a2e4eb-334a-42de-b7a2-ba4c6e753168,2023/06/16 5:21 PM,2023-06-16,2023-06-16 22:21:00 UTC,Central Time (US & Canada),6841428,sabal_louisiana,,2023-06-17 03:20:02 UTC,2023-06-17 07:21:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/167814795,https://inaturalist-open-data.s3.amazonaws.com/photos/290757336/medium.jpg,,"",,1,0,false,,"South Baton Rouge, Baton Rouge, LA, USA",30.3574459823,-91.0944713224,8,,,,8,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
171696371,e26836dd-b18c-4f3a-b9ec-62845a099bc4,Sat Jul 01 2023 15:50:07 GMT+0000 (Coordinated Universal Time),2023-07-01,2023-07-01 19:50:07 UTC,Eastern Time (US & Canada),1895545,wake_nc,"",2023-07-08 07:02:31 UTC,2023-07-11 21:28:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171696371,https://inaturalist-open-data.s3.amazonaws.com/photos/297970962/medium.jpeg,,"",ecoEXPLORE Username: bunniesrock,2,0,false,349,"South Carolina, US",34.8525361265,-80.8422427554,,,,,28762,obscured,open,true,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
172551360,b3c575fe-a436-455e-bd04-9b94ebfd4b33,2023-07-12 14:54:48-04:00,2023-07-12,2023-07-12 18:54:48 UTC,Eastern Time (US & Canada),4117843,captainmantis37,Ethan,2023-07-12 18:55:42 UTC,2023-07-13 05:05:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/172551360,https://inaturalist-open-data.s3.amazonaws.com/photos/299559985/medium.jpg,,"",volunteer sapling i think,1,0,false,3,"Johnson Ferry Rd, Marietta, GA, US",33.9757116667,-84.4158383333,4,,,,4,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
173687116,82d3bbb9-c45b-4d02-b69c-34d7ff25587e,Tue Jul 18 2023 20:05:26 GMT -0400 (EDT),2023-07-18,2023-07-19 00:05:26 UTC,Eastern Time (US & Canada),5452469,marshdash,Marshdash,2023-07-19 00:05:34 UTC,2023-07-19 02:37:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173687116,https://inaturalist-open-data.s3.amazonaws.com/photos/301653878/medium.jpeg,,"",,1,0,false,333,Columbia,34.0009155273,-81.0400543213,5,,,,5,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
182048312,dc9d6d06-9553-4e0e-a2c2-99e4da415c10,2023-09-06 08:53:02-05:00,2023-09-06,2023-09-06 13:53:02 UTC,Central Time (US & Canada),5951752,glenda119,Glenda Anderson,2023-09-06 13:54:08 UTC,2023-09-14 01:41:57 UTC,research,,https://www.inaturalist.org/observations/182048312,https://static.inaturalist.org/photos/317340307/medium.jpg,,"","",3,1,false,3,"Slaughter Rd, Madison, AL, US",34.7380716107,-86.7151361031,4,,,,4,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
